date_time,ID_service,carrier,service_category,type_service,capacity,rate,cost
2021-12-01,VDP_LKITET1001,INTERNEXA,Enlaces Agregación Nacional,ET,500,3899.46,62894.51612903226
2021-12-01,VDP_LKITET1002,INTERNEXA,Enlaces Agregación Nacional,ET,500,3899.46,62894.51612903226
2021-12-01,VDP_LKITET1003,INTERNEXA,Enlaces Agregación Nacional,ET,700,3899.46,88052.32258064517
2021-12-01,VIL_LKITET1001,INTERNEXA,Enlaces Agregación Nacional,ET,100,3899.46,12578.90322580645
2021-12-01,VIL_LKITET1002,INTERNEXA,Enlaces Agregación Nacional,ET,100,3899.46,12578.90322580645
2021-12-01,VIL_LKITET1003,INTERNEXA,Enlaces Agregación Nacional,ET,80,3899.46,10063.12258064516
2021-12-01,BQL_LKGTET2001,GTD,Enlaces Agregación Metropolitana,ET,1350,1445.0,1950750.0
2021-12-01,MED_LKGTET2001,GTD,Enlaces Agregación Metropolitana,ET,6850,1445.0,9898250.0
2021-12-01,PER_LKGTET2001,GTD,Enlaces Agregación Metropolitana,ET,50,1445.0,72250.0
2021-12-01,BTA_LKAXET2001,AXESS,Enlaces Agregación Satelital,ET,210,287.0,7593870.9677419355
2021-12-01,BTA_LKAXET2003,AXESS,Enlaces Agregación Satelital,ET,115,287.0,4158548.3870967743
